model_code	model_name	임베딩용 요약텍스트	임베딩용 요약 텍스트2	임베딩용 요약 텍스트3
3133	리얼 뉴 콜로라도	한국GM 리얼 뉴 콜로라도 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=리얼 뉴 콜로라도 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=리얼 뉴 콜로라도 | 연식=2020.0~2024 | 별명= | 태그= | 한줄=
3415	올 뉴 콜로라도	한국GM 올 뉴 콜로라도 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=올 뉴 콜로라도 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=올 뉴 콜로라도 | 연식=2024.0~현재 | 별명= | 태그= | 한줄=
3029	트래버스	한국GM 트래버스 | 브랜드국가 기타 | SUV | 대형SUV | 7인 이상 | 3열 있음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 나쁨 | 유지비 적정~높음 | #대형SUV #패밀리 #장거리 | 장점 넓은 실내공간/장거리 주행 안정성 | 단점 도심 운행 부담/연료비 부담	모델=트래버스 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=버스 | 차급=버스 | 인승=10인+ | 3열=해당(버스) | 연비등급=나쁘다 | 유지비=보통~높음 | 태그=상용/운송 | 장점=대량 수송; 상용 내구성 | 단점=운용·정비 비용 큼; 개인용 추천 대상 아님	제조사=한국GM | 모델=트래버스 | 연식=2019.0~현재 | 별명= | 태그= | 한줄=
3057	트레일블레이저	한국GM 트레일블레이저 | 브랜드국가 기타 | SUV | 준중형SUV | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 낮음~적정 | #출퇴근 #패밀리 #도심SUV | 장점 도심 주행 편의성/적당한 공간 활용성 | 단점 대형 SUV 대비 공간 제한	모델=트레일블레이저 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=경차/경형 MPV | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=트레일블레이저 | 연식=2020.0~2023 | 별명=공간 뻥튀기 경차 | 태그=#레이 #경차 #실내공간 #육아 | 한줄=작은 차체 대비 실내 공간이 넉넉하다는 평가로 유명한 편.
3351	더 뉴 트레일블레이저	한국GM 더 뉴 트레일블레이저 | 브랜드국가 기타 | SUV | 준중형SUV | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 낮음~적정 | #출퇴근 #패밀리 #도심SUV | 장점 도심 주행 편의성/적당한 공간 활용성 | 단점 대형 SUV 대비 공간 제한	모델=더 뉴 트레일블레이저 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=경차/경형 MPV | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=더 뉴 트레일블레이저 | 연식=2023.0~현재 | 별명=공간 뻥튀기 경차 | 태그=#레이 #경차 #실내공간 #육아 | 한줄=작은 차체 대비 실내 공간이 넉넉하다는 평가로 유명한 편.
3238	타호	한국GM 타호 | 브랜드국가 기타 | SUV | 대형SUV | 7인 이상 | 3열 있음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 나쁨 | 유지비 적정~높음 | #대형SUV #패밀리 #장거리 | 장점 넓은 실내공간/장거리 주행 안정성 | 단점 도심 운행 부담/연료비 부담	모델=타호 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=타호 | 연식=2022.0~현재 | 별명= | 태그= | 한줄=
1943	H2	허머 H2 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=H2 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=허머 | 모델=H2 | 연식=2002.0~2009 | 별명= | 태그= | 한줄=
2519	H2 SUT	허머 H2 SUT | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=H2 SUT | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=허머 | 모델=H2 SUT | 연식=2005.0~2009 | 별명= | 태그= | 한줄=
1944	H3	허머 H3 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=H3 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=허머 | 모델=H3 | 연식=2005.0~2010 | 별명= | 태그= | 한줄=
1101	그랜저	현대 그랜저 | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저 | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=그랜저 | 연식=1986.0~1992 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1102	뉴그랜저	현대 뉴그랜저 | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=뉴그랜저 | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=뉴그랜저 | 연식=1992.0~1998 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1103	그랜저XG	현대 그랜저XG | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저XG | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=그랜저XG | 연식=1998.0~2002 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1104	뉴그랜저XG	현대 뉴그랜저XG | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=뉴그랜저XG | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=뉴그랜저XG | 연식=2002.0~2005 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1105	그랜저TG	현대 그랜저TG | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저TG | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=그랜저TG | 연식=2005.0~2008 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1106	더 럭셔리 그랜저	현대 더 럭셔리 그랜저 | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=더 럭셔리 그랜저 | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=더 럭셔리 그랜저 | 연식=2009.0~2011 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1411	그랜저HG	현대 그랜저HG | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저HG | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=그랜저HG | 연식=2011.0~2017 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1412	그랜저 뉴 럭셔리	현대 그랜저 뉴 럭셔리 | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저 뉴 럭셔리 | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=현대 | 모델=그랜저 뉴 럭셔리 | 연식=2008.0~2009 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
1486	그랜저 하이브리드	현대 그랜저 하이브리드 | 브랜드국가 한국 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=그랜저 하이브리드 | 브랜드=Hyundai | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=준대형/대형 세단 | 인승=5인 | 3열=없음 | 동력원=HEV/PHEV | 연비등급=좋다 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리;전기차;하이브리드 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음; 정숙/가속 우수; 에너지 비용 절감 가능; 도심 연비 유리 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼; 충전 환경 의존; 겨울·고속 주행거리 변동; 초기 가격 상승 가능	제조사=현대 | 모델=그랜저 하이브리드 | 연식=2013.0~2017 | 별명=국민 세단의 끝판 | 태그=#그랜저 #준대형세단 #패밀리세단 #법인차 | 한줄=편안함·체급·이미지의 밸런스로 ‘국민 준대형’ 포지션.
